tpp/fova/chara/qui/qui0_dam_on	8ba54149ff0c
tpp/weapon/bar/Scenes/ba01_main1_def	cb44992a65a4
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba01_main1_def_v00	62d3ee991210
tpp/parts/weapon/bar/ba01_main1_def_v00	d2fde6d65114
tpp/fova/weapon/bar/ba01_main2_def_cam	c18d50c4339e
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main2_def_cam	6f0b894cbcdc
tpp/fova/weapon/bar/ba01_main2_def_clv	51b52ee67a2c
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main2_def_clv	3d21b5d3d5d2
tpp/fova/weapon/bar/default/ba01_main2_def	a7b87c66b0ab
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main2_def	cfa757749b73
tpp/weapon/bar/Scenes/ba01_main2_def	e82d188248b8
tpp/weapon/bar/Scenes/ba01_main2_def	e82d188248b8
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba01_main2_def_v00	47527f647d78
tpp/parts/weapon/bar/ba01_main2_def_v00	18e65d393584
tpp/fova/weapon/bar/ba01_main3_def_cam	5d9adbb352bd
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main3_def_cam	78f79ee39b12
tpp/fova/weapon/bar/ba01_main3_def_clv	5abfcf5b3639
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main3_def_clv	b0721e0dd577
tpp/fova/weapon/bar/default/ba01_main3_def	5310e17cbdca
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main3_def	caa0665708be
tpp/weapon/bar/Scenes/ba01_main3_def	83698a822f64
tpp/weapon/bar/Scenes/ba01_main3_def	83698a822f64
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba01_main3_def_v00	1e374ad538a0
tpp/parts/weapon/bar/ba01_main3_def_v00	7537c3579177
tpp/fova/weapon/bar/ba01_main4_def_cam	f62baf5a64d4
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main4_def_cam	44cf336f538e
tpp/fova/weapon/bar/ba01_main4_def_clv	496a13e5ab0f
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main4_def_clv	75433b0f5cf4
tpp/fova/weapon/bar/default/ba01_main4_def	6a6c1860b056
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main4_def	1350d8b9e68b
tpp/weapon/bar/Scenes/ba01_main4_def	1a010ab56aa7
tpp/weapon/bar/Scenes/ba01_main4_def	1a010ab56aa7
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba01_main4_def_v00	a1fffe1ec3e4
tpp/parts/weapon/bar/ba01_main4_def_v00	c485158444f0
tpp/fova/weapon/bar/ba01_main5_def_cam	1bfa1efc61a4
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main5_def_cam	b6adcc71d9f1
tpp/fova/weapon/bar/ba01_main5_def_clv	921a068a3cbb
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main5_def_clv	57b5189f71c5
tpp/fova/weapon/bar/default/ba01_main5_def	10620afad01b
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main5_def	a79b8b1d4140
tpp/weapon/bar/Scenes/ba01_main5_def	c67ed776f091
tpp/weapon/bar/Scenes/ba01_main5_def	c67ed776f091
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba01_main5_def_v00	4458866ecfd4
tpp/parts/weapon/bar/ba01_main5_def_v00	46e41d9606c4
tpp/fova/weapon/bar/ba01_main6_def_cam	414a8e3dce2c
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main6_def_cam	8935fbdc7ad5
tpp/fova/weapon/bar/ba01_main6_def_clv	8b363488db91
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main6_def_clv	634a48626e32
tpp/fova/weapon/bar/default/ba01_main6_def	077a5490503a
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main6_def	9d584e279a05
tpp/weapon/bar/Scenes/ba01_main6_def	046d78bc08e3
tpp/weapon/bar/Scenes/ba01_main6_def	046d78bc08e3
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba01_main6_def_v00	ba78775d2834
tpp/parts/weapon/bar/ba01_main6_def_v00	76d57585b57b
tpp/fova/weapon/bar/ba01_main7_def_cam	6c369df34bf9
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main7_def_cam	127e19252f16
tpp/fova/weapon/bar/ba01_main7_def_clv	082f93774b47
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main7_def_clv	e541e1b82a43
tpp/fova/weapon/bar/default/ba01_main7_def	69371e29bbb2
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main7_def	a34fd7516a3b
tpp/weapon/bar/Scenes/ba01_main7_def	9aa89583966b
tpp/weapon/bar/Scenes/ba01_main7_def	9aa89583966b
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba01_main7_def_v00	a7a10c0ef1c9
tpp/parts/weapon/bar/ba01_main7_def_v00	fe5b946ca57d
tpp/fova/weapon/bar/ba01_main8_def_cam	d15be664fae3
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main8_def_cam	2976dd614a70
tpp/fova/weapon/bar/ba01_main8_def_clv	14bd476416a9
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main8_def_clv	97fa8f54e248
tpp/fova/weapon/bar/default/ba01_main8_def	acccccd1501e
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main8_def	6a8e03306695
tpp/weapon/bar/Scenes/ba01_main8_def	8df1cc7dc216
tpp/weapon/bar/Scenes/ba01_main8_def	8df1cc7dc216
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba01_main8_def_v00	0cb6e6c87e7e
tpp/parts/weapon/bar/ba01_main8_def_v00	01f6de29123b
tpp/fova/weapon/bar/ba01_main9_def_cam	9ad0cb8d1eda
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main9_def_cam	8aa679ae1a67
tpp/fova/weapon/bar/ba01_main9_def_clv	c17ff785f5d5
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main9_def_clv	268dde1a60db
tpp/fova/weapon/bar/default/ba01_main9_def	b04c39ca3c99
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba01_main9_def	0a13594aa626
tpp/weapon/bar/Scenes/ba01_main9_def	434881712efd
tpp/weapon/bar/Scenes/ba01_main9_def	434881712efd
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba01_main9_def_v00	07d841a84d59
tpp/parts/weapon/bar/ba01_main9_def_v00	7e581622cc0c
tpp/fova/weapon/bar/ba02_main0_def_cam	f3085ea6059c
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba02_main0_def_cam	d2cbb177f8c8
tpp/fova/weapon/bar/ba02_main0_def_clv	2b8b574484b1
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba02_main0_def_clv	3f8d5ff2239e
tpp/fova/weapon/bar/default/ba02_main0_def	0af4ce2fb8a8
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba02_main0_def	9d2b94f7c9fa
tpp/weapon/bar/Scenes/ba02_main0_def	3827c748570d
tpp/weapon/bar/Scenes/ba02_main0_def	3827c748570d
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba02_main0_def_v00	d5209e0bda9b
tpp/parts/weapon/bar/ba02_main0_def_v00	0e16bf120e80
tpp/fova/weapon/bar/ba02_main1_def_cam	48e09c2ef643
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba02_main1_def_cam	2ba6fe61f028
tpp/fova/weapon/bar/default/ba02_main1_def	dbc41bb862f4
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba02_main1_def	8e81400b98f8
tpp/weapon/bar/Scenes/ba02_main1_def	d1a5565aa5d6
tpp/weapon/bar/Scenes/ba02_main1_def	d1a5565aa5d6
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba02_main1_def_v00	741ea41777fc
tpp/parts/weapon/bar/ba02_main1_def_v00	9b1059717e18
tpp/fova/weapon/bar/ba03_main0_def_cam	d88f8199ce2b
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main0_def_cam	08619abdce24
tpp/fova/weapon/bar/ba03_main0_def_clv	7ddf38f713e1
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main0_def_clv	e5d7ba8a5f67
tpp/fova/weapon/bar/default/ba03_main0_def	100140ceffec
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main0_def	3dea62d06851
tpp/weapon/bar/Scenes/ba03_main0_def	a5dd592f9758
tpp/weapon/bar/Scenes/ba03_main0_def	a5dd592f9758
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba03_main0_def_v00	af5c001f95be
tpp/parts/weapon/bar/ba03_main0_def_v00	e996df722f03
tpp/fova/weapon/bar/ba03_main1_def_cam	9aa052324116
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main1_def_cam	927329f50de7
tpp/fova/weapon/bar/ba03_main1_def_clv	a0ce3e70a9b7
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main1_def_clv	97ac123569e8
tpp/fova/weapon/bar/default/ba03_main1_def	2f041b87cd5e
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main1_def	e7c55f282f84
tpp/weapon/bar/Scenes/ba03_main1_def	d2a8191b0f52
tpp/weapon/bar/Scenes/ba03_main1_def	d2a8191b0f52
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba03_main1_def_v00	beea632f716e
tpp/parts/weapon/bar/ba03_main1_def_v00	f6e972f7573d
tpp/fova/weapon/bar/ba03_main2_def_cam	53f4af405559
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main2_def_cam	ebf658627015
tpp/fova/weapon/bar/ba03_main2_def_clv	a4979298994d
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main2_def_clv	11928e2fda78
tpp/fova/weapon/bar/default/ba03_main2_def	655f8a159f04
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main2_def	90eee8af1f96
tpp/weapon/bar/Scenes/ba03_main2_def	16b7f9b11c56
tpp/weapon/bar/Scenes/ba03_main2_def	16b7f9b11c56
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba03_main2_def_v00	20d6b54ecf92
tpp/parts/weapon/bar/ba03_main2_def_v00	f25c9fcdbacf
tpp/fova/weapon/bar/ba03_main3_def_cam	98a83ddb9b70
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main3_def_cam	a3341015602e
tpp/fova/weapon/bar/ba03_main3_def_clv	62e4f22d72f1
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main3_def_clv	3d678d95f573
tpp/fova/weapon/bar/default/ba03_main3_def	bafe929688d3
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba03_main3_def	e17ad137b42c
tpp/weapon/bar/Scenes/ba03_main3_def	f523e303952d
tpp/weapon/bar/Scenes/ba03_main3_def	f523e303952d
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba03_main3_def_v00	0aeb15acb5ce
tpp/parts/weapon/bar/ba03_main3_def_v00	af635680b315
tpp/fova/weapon/bar/ba04_main0_def_cam	e08fb68f0452
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba04_main0_def_cam	205d618b7aa8
tpp/fova/weapon/bar/ba04_main0_def_clv	bb8022decc14
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba04_main0_def_clv	f1e83ae07978
tpp/fova/weapon/bar/default/ba04_main0_def	ec19eb1a4ad2
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba04_main0_def	41217b72fae5
tpp/weapon/bar/Scenes/ba04_main0_def	ebc881e55c63
tpp/weapon/bar/Scenes/ba04_main0_def	ebc881e55c63
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba04_main0_def_v00	42b6d986b9d0
tpp/parts/weapon/bar/ba04_main0_def_v00	6cbb9549df9c
tpp/fova/weapon/bar/ba04_main1_def_cam	d83334c2d1a3
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba04_main1_def_cam	782f77a4ba97
tpp/fova/weapon/bar/ba04_main1_def_clv	95f0e44a9cdc
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba04_main1_def_clv	455531582b32
tpp/fova/weapon/bar/default/ba04_main1_def	26bec7fecc93
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba04_main1_def	d345aea63e4a
tpp/weapon/bar/Scenes/ba04_main1_def	b73b6b32a19d
tpp/weapon/bar/Scenes/ba04_main1_def	b73b6b32a19d
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba04_main1_def_v00	597c701bfa7c
tpp/parts/weapon/bar/ba04_main1_def_v00	32b1fa715d0d
tpp/fova/weapon/bar/ba04_main2_def_cam	c2e031cddbd5
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba04_main2_def_cam	aa4128db8b9d
tpp/fova/weapon/bar/ba04_main2_def_clv	accc48ea69bb
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba04_main2_def_clv	bafb31df5e3e
tpp/fova/weapon/bar/default/ba04_main2_def	a6d2474aacc3
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba04_main2_def	a41ea777b9af
tpp/weapon/bar/Scenes/ba04_main2_def	d8fd04612795
tpp/weapon/bar/Scenes/ba04_main2_def	d8fd04612795
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba04_main2_def_v00	48bcecf07db4
tpp/parts/weapon/bar/ba04_main2_def_v00	4a91a09a9119
tpp/fova/weapon/bar/ba05_main0_def_cam	60a4b769e202
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba05_main0_def_cam	147ecaff6dd2
tpp/fova/weapon/bar/default/ba05_main0_def	57d57a9d370b
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba05_main0_def	72088e4185cd
tpp/weapon/bar/Scenes/ba05_main0_def	b0d39e4e5863
tpp/weapon/bar/Scenes/ba05_main0_def	b0d39e4e5863
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba05_main0_def_v00	531819880f57
tpp/parts/weapon/bar/ba05_main0_def_v00	7aa3e573bb88
tpp/fova/weapon/bar/ba05_main1_def_cam	045581e193c1
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba05_main1_def_cam	25e1a1e27097
tpp/fova/weapon/bar/default/ba05_main1_def	898b54882711
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba05_main1_def	c0fad29a3723
tpp/weapon/bar/Scenes/ba05_main1_def	f7e7575141a3
tpp/weapon/bar/Scenes/ba05_main1_def	f7e7575141a3
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba05_main1_def_v00	66b49323daf0
tpp/parts/weapon/bar/ba05_main1_def_v00	bcb3d027979b
tpp/fova/weapon/bar/ba06_main0_def_cam	21aee0c499b7
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba06_main0_def_cam	0b578c5f9b2d
tpp/fova/weapon/bar/default/ba06_main0_def	6d010ecc7eeb
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba06_main0_def	f88803d6e7e6
tpp/weapon/bar/Scenes/ba06_main0_def	2e5de5942295
tpp/weapon/bar/Scenes/ba06_main0_def	2e5de5942295
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba06_main0_def_v00	ca7ad81a6123
tpp/parts/weapon/bar/ba06_main0_def_v00	6cf0eb04fb00
tpp/fova/weapon/bar/ba06_main1_def_cam	fd50c02b083e
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba06_main1_def_cam	838a9e1ef113
tpp/fova/weapon/bar/default/ba06_main1_def	277dc6f6935a
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba06_main1_def	6e6338f02ebe
tpp/weapon/bar/Scenes/ba06_main1_def	3e96944c48f3
tpp/weapon/bar/Scenes/ba06_main1_def	3e96944c48f3
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba06_main1_def_v00	d4b264838885
tpp/parts/weapon/bar/ba06_main1_def_v00	81d7f6222dfa
tpp/fova/weapon/bar/ba07_main0_def_cam	f5ca19bd7bcd
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main0_def_cam	0ba3157574dc
tpp/fova/weapon/bar/ba07_main0_def_clv	25ef35c58729
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main0_def_clv	c2a7866be08e
tpp/fova/weapon/bar/default/ba07_main0_def	71305758d272
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main0_def	c66dfb161627
tpp/weapon/bar/Scenes/ba07_main0_def	209b525ed6a3
tpp/weapon/bar/Scenes/ba07_main0_def	209b525ed6a3
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba07_main0_def_v00	d131f7638a38
tpp/parts/weapon/bar/ba07_main0_def_v00	ca8dfaa3a119
tpp/fova/weapon/bar/ba07_main1_def_cam	400e57df86c3
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main1_def_cam	8060702c24a0
tpp/fova/weapon/bar/ba07_main1_def_clv	f8407fd726b7
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main1_def_clv	18df56bc9bae
tpp/fova/weapon/bar/default/ba07_main1_def	4b8366569c00
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main1_def	11c9449f5ef6
tpp/weapon/bar/Scenes/ba07_main1_def	8e878b10ee77
tpp/weapon/bar/Scenes/ba07_main1_def	8e878b10ee77
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba07_main1_def_v00	c7ef0eca741e
tpp/parts/weapon/bar/ba07_main1_def_v00	f7ed9cee2346
tpp/fova/weapon/bar/ba07_main2_def_cam	09d2fcce1a4e
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main2_def_cam	0319c5beff44
tpp/fova/weapon/bar/ba07_main2_def_clv	614cf579796b
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main2_def_clv	68092cc03b67
tpp/fova/weapon/bar/default/ba07_main2_def	a7c419a93254
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main2_def	96a4b1388eb1
tpp/weapon/bar/Scenes/ba07_main2_def	89c09abe8d4d
tpp/weapon/bar/Scenes/ba07_main2_def	89c09abe8d4d
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba07_main2_def_v00	bb72b51c1fd1
tpp/parts/weapon/bar/ba07_main2_def_v00	c947db4fa260
tpp/fova/weapon/bar/ba07_main3_def_cam	024b69e47e33
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main3_def_cam	81e060c05911
tpp/fova/weapon/bar/ba07_main3_def_clv	48b83968122f
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main3_def_clv	0619210b6c90
tpp/fova/weapon/bar/default/ba07_main3_def	b78c297c8869
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main3_def	da9a712e5cc2
tpp/weapon/bar/Scenes/ba07_main3_def	41ca3bd8725d
tpp/weapon/bar/Scenes/ba07_main3_def	41ca3bd8725d
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba07_main3_def_v00	78f644e1e192
tpp/parts/weapon/bar/ba07_main3_def_v00	05ad50ef7cab
tpp/fova/weapon/bar/ba07_main4_def_cam	f8d4ab324bb4
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main4_def_cam	b82596e92e4a
tpp/fova/weapon/bar/ba07_main4_def_clv	26dab362c22f
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main4_def_clv	6096099eca14
tpp/fova/weapon/bar/default/ba07_main4_def	61005d264cb5
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main4_def	398299255682
tpp/weapon/bar/Scenes/ba07_main4_def	dfa8998fb6ee
tpp/weapon/bar/Scenes/ba07_main4_def	dfa8998fb6ee
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba07_main4_def_v00	95691d697b7d
tpp/parts/weapon/bar/ba07_main4_def_v00	8c73ba27a464
tpp/fova/weapon/bar/ba07_main5_def_cam	021380f751d6
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main5_def_cam	bb775dd9e7eb
tpp/fova/weapon/bar/ba07_main5_def_clv	10cdb5b616ae
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main5_def_clv	8a4866d6c668
tpp/fova/weapon/bar/default/ba07_main5_def	f9a14112be7c
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba07_main5_def	0e77aebeedc0
tpp/weapon/bar/Scenes/ba07_main5_def	60e6318f6799
tpp/weapon/bar/Scenes/ba07_main5_def	60e6318f6799
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba07_main5_def_v00	a46dc411dfe1
tpp/parts/weapon/bar/ba07_main5_def_v00	44fd457809a2
tpp/fova/weapon/bar/ba08_main0_def_cam	ba03d13ac6fc
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba08_main0_def_cam	5c51b669841c
tpp/fova/weapon/bar/ba08_main0_def_clv	d9dcc44f5a5c
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba08_main0_def_clv	ad3da34162d2
tpp/fova/weapon/bar/default/ba08_main0_def	045a78ba4737
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba08_main0_def	d4abd3717141
tpp/weapon/bar/Scenes/ba08_main0_def	57e1791b1991
tpp/weapon/bar/Scenes/ba08_main0_def	57e1791b1991
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba08_main0_def_v00	77c8cd00a976
tpp/parts/weapon/bar/ba08_main0_def_v00	ceac1e0dc614
tpp/fova/weapon/bar/ba08_main1_def_cam	4ac9a39c68d8
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba08_main1_def_cam	632e91e598c8
tpp/fova/weapon/bar/ba08_main1_def_clv	6e0d489ae3a8
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba08_main1_def_clv	50b3f0e9bb26
tpp/fova/weapon/bar/default/ba08_main1_def	6ca63f2a0a70
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba08_main1_def	cf616790af52
tpp/weapon/bar/Scenes/ba08_main1_def	240f7ac30a02
tpp/weapon/bar/Scenes/ba08_main1_def	240f7ac30a02
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba08_main1_def_v00	3191316b11c0
tpp/parts/weapon/bar/ba08_main1_def_v00	90a2839fea2d
tpp/fova/weapon/bar/ba08_main2_def_cam	7ca47bb38cd6
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba08_main2_def_cam	d45fb4b3ac9f
tpp/fova/weapon/bar/ba08_main2_def_clv	78bce0617622
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba08_main2_def_clv	f3a83342b799
tpp/fova/weapon/bar/default/ba08_main2_def	41ad0198b8ff
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba08_main2_def	6fdb3abdd159
tpp/weapon/bar/Scenes/ba08_main2_def	b355d8aae5a3
tpp/weapon/bar/Scenes/ba08_main2_def	b355d8aae5a3
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba08_main2_def_v00	9c4f80cd25a3
tpp/parts/weapon/bar/ba08_main2_def_v00	05acca6d750d
tpp/fova/weapon/bar/ba09_main0_def_cam	5e6eef5c500d
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba09_main0_def_cam	1005f22fe6d3
tpp/fova/weapon/bar/default/ba09_main0_def	7f1f90335102
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba09_main0_def	9d8fe8acc52e
tpp/weapon/bar/Scenes/ba09_main0_def	c4d0eeac8980
tpp/weapon/bar/Scenes/ba09_main0_def	c4d0eeac8980
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba09_main0_def_v00	097aa3e9ab6d
tpp/parts/weapon/bar/ba09_main0_def_v00	74c52b90640c
tpp/fova/weapon/bar/ba09_main1_def_cam	2540f0cf2601
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba09_main1_def_cam	3918ed1c2112
tpp/fova/weapon/bar/default/ba09_main1_def	eb6ec4d1f4ba
tpp/level_asset/weapon/keep_in_fpkl/fova/barrel/ba09_main1_def	a2a13e52e2b8
tpp/weapon/bar/Scenes/ba09_main1_def	8bc5330062d4
tpp/weapon/bar/Scenes/ba09_main1_def	8bc5330062d4
tpp/level_asset/weapon/keep_in_fpkl/chimera/barrel/ba09_main1_def_v00	619131588259
tpp/parts/weapon/bar/ba09_main1_def_v00	85dbefd01fc2
tpp/motion/mtar/equip/chimera/assemble/sr02qui_asm	fbbcfd305050
tpp/weapon/amo/Scenes/am09_main1_def	2fcc4a29a82b
tpp/weapon/asw/Scenes/sr02_main1_aw0	a80502f8a6c4
tpp/weapon/asw/Scenes/sr02_main1_aw0	a80502f8a6c4
tpp/level_asset/weapon/SoundPackage/sr02_sd	ee0a7f07dc62
tpp/level_asset/chara/buddy/quiet/bq_wp_00	c9e0e5f6f3f6
tpp/parts/weapon/assemble/snr/sr02_main1_aw0_v00	3fad27841e5c
tpp/effect/vfx_data/muzzle/fx_tpp_mzfejp01_s0FG	a348557a6335
tpp/effect/vfx_data/muzzle/fx_tpp_mzf00_s0	4da22e4472f5
tpp/sound/package/w_sr02	25760e4939de
tpp/motion/mtar/equip/chimera/assemble/sr02qui_asm	fbbcfd305050
tpp/weapon/amo/Scenes/am09_main1_def	2fcc4a29a82b
tpp/weapon/asw/Scenes/sr02_main1_aw1	e95b293c1b7d
tpp/weapon/asw/Scenes/sr02_main1_aw1	e95b293c1b7d
tpp/level_asset/weapon/SoundPackage/sr02_sd	ee0a7f07dc62
tpp/level_asset/chara/buddy/quiet/bq_wp_01	2382bddd1438
tpp/parts/weapon/assemble/snr/sr02_main1_aw1_v00	f65b492980b5
tpp/effect/vfx_data/muzzle/fx_tpp_mzfejp01_s0FG	a348557a6335
tpp/effect/vfx_data/muzzle/fx_tpp_mzf00_s0	4da22e4472f5
tpp/sound/package/w_sr02	25760e4939de
tpp/motion/mtar/equip/chimera/assemble/sr04qui_asm	3785c0773d70
tpp/weapon/amo/Scenes/am13_main0_def	2c95bdec8fe4
tpp/weapon/asw/Scenes/sr04_main0_aw0	091b5a67ca9c
tpp/weapon/asw/Scenes/sr04_main0_aw0	091b5a67ca9c
tpp/level_asset/weapon/SoundPackage/sr04_sd	f83de5690713
tpp/level_asset/chara/buddy/quiet/bq_wp_02	4f65f1e2affc
tpp/parts/weapon/assemble/snr/sr04_main0_aw0_v00	5f5ff183c353
tpp/effect/vfx_data/muzzle/fx_tpp_mzfejp01_s0FG	a348557a6335
tpp/effect/vfx_data/muzzle/fx_tpp_mzf00_s0	4da22e4472f5
tpp/sound/package/w_sr04	0d46d2b3ba03
tpp/rig/frig/tpp_ddog	3d99b7a28c82
tpp/chara/ddg/Scenes/ddg0_main0_def	d026d7938ff5
tpp/chara/ddg/Scenes/ddg0_main0_def	d026d7938ff5
tpp/chara/ddg/Scenes/ddg0_main0_def	d026d7938ff5
tpp/level_asset/chara/buddy/dog/buddy_dog2_00	34a8f11e2d8d
tpp/parts/chara/ddg/ddg0_main0_def_v00	d01cb00d649f
